cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;PP;PSdeG-PSOE;BNG;EU-V;UPyD;EQUO;PACMA;PUM+J;P.C.P.E.;C.XXI;UCE;SAIn;PH
36;Pontevedra;23;"Guarda, A";2;1;A;503;388;8;7;221;105;24;13;4;0;5;0;0;0;1;0;0
36;Pontevedra;23;"Guarda, A";2;2;B;548;426;3;9;256;102;43;11;1;1;0;0;0;0;0;0;0
36;Pontevedra;24;Lalín;1;2;B;837;615;10;12;405;101;49;20;6;3;6;0;2;0;1;0;0
36;Pontevedra;24;Lalín;1;3;B;274;198;6;2;153;23;12;1;0;1;0;0;0;0;0;0;0
36;Pontevedra;24;Lalín;1;3;C;324;242;2;2;202;18;12;2;4;0;0;0;0;0;0;0;0
36;Pontevedra;24;Lalín;1;5;B;446;316;5;10;203;60;25;7;2;1;2;0;1;0;0;0;0
36;Pontevedra;24;Lalín;1;5;C;407;289;1;9;181;55;36;3;1;1;2;0;0;0;0;0;0
36;Pontevedra;24;Lalín;1;5;D;220;144;0;3;92;24;22;0;1;0;1;0;0;0;0;1;0
36;Pontevedra;24;Lalín;1;6;A;704;491;8;14;289;104;57;10;2;0;4;0;1;1;0;1;0
36;Pontevedra;24;Lalín;1;6;B;751;546;10;11;328;116;47;22;6;4;1;0;0;1;0;0;0
36;Pontevedra;24;Lalín;2;1;A;413;306;3;3;242;34;15;4;1;2;2;0;0;0;0;0;0
36;Pontevedra;24;Lalín;2;3;B;276;193;0;0;130;42;19;1;1;0;0;0;0;0;0;0;0
36;Pontevedra;24;Lalín;3;1;C;336;249;5;3;186;33;15;5;0;0;2;0;0;0;0;0;0
36;Pontevedra;24;Lalín;5;1;A;549;401;2;4;279;74;36;2;1;2;0;0;0;1;0;0;0
36;Pontevedra;24;Lalín;5;1;D;204;153;1;0;107;25;16;1;0;0;3;0;0;0;0;0;0
36;Pontevedra;25;"Lama, A";1;1;C;555;391;3;7;229;87;49;7;3;2;2;0;1;1;0;0;0
36;Pontevedra;25;"Lama, A";2;1;A;251;164;1;0;108;30;19;4;0;0;1;0;1;0;0;0;0
36;Pontevedra;25;"Lama, A";2;1;B;383;237;1;0;161;47;14;8;4;2;0;0;0;0;0;0;0
36;Pontevedra;25;"Lama, A";3;1;A;209;137;3;1;104;17;11;1;0;0;0;0;0;0;0;0;0
36;Pontevedra;25;"Lama, A";3;1;C;267;150;0;2;119;16;6;4;0;1;2;0;0;0;0;0;0
36;Pontevedra;18;Forcarei;2;1;C;328;235;0;0;146;78;8;2;1;0;0;0;0;0;0;0;0
36;Pontevedra;18;Forcarei;3;1;B;225;164;0;4;104;36;13;2;2;2;1;0;0;0;0;0;0
36;Pontevedra;19;"Fornelos de Montes";1;1;C;259;217;2;1;83;95;32;1;0;2;1;0;0;0;0;0;0
36;Pontevedra;21;Gondomar;1;4;B;529;389;7;4;188;118;43;16;8;0;2;0;2;0;1;0;0
36;Pontevedra;21;Gondomar;1;5;B;552;421;5;7;242;73;56;26;8;3;0;0;0;1;0;0;0
36;Pontevedra;21;Gondomar;2;1;A;645;499;4;9;271;116;67;24;2;4;0;0;2;0;0;0;0
36;Pontevedra;21;Gondomar;3;1;B;929;652;10;15;291;183;94;35;5;8;8;0;1;0;1;1;0
36;Pontevedra;22;"Grove, O";1;1;B;625;443;7;21;140;159;59;48;6;0;1;0;1;0;0;1;0
36;Pontevedra;22;"Grove, O";1;3;A;545;375;8;13;133;135;49;28;3;2;2;0;1;0;0;1;0
36;Pontevedra;22;"Grove, O";1;3;B;640;466;3;7;197;156;62;34;1;3;2;0;0;0;1;0;0
36;Pontevedra;22;"Grove, O";1;5;B;420;295;2;9;110;106;40;23;3;2;0;0;0;0;0;0;0
36;Pontevedra;23;"Guarda, A";1;1;A;505;339;2;9;161;83;57;16;3;3;3;0;0;0;0;2;0
36;Pontevedra;23;"Guarda, A";1;5;A;485;361;7;10;198;75;48;13;3;4;2;0;0;1;0;0;0
36;Pontevedra;23;"Guarda, A";2;1;B;520;395;1;7;202;112;47;15;6;0;3;0;1;0;1;0;0
36;Pontevedra;23;"Guarda, A";2;2;C;497;400;2;12;216;106;48;10;2;0;4;0;0;0;0;0;0
36;Pontevedra;23;"Guarda, A";3;1;U;895;628;3;17;289;200;77;24;6;7;2;0;2;0;0;1;0
36;Pontevedra;24;Lalín;1;1;B;542;383;7;6;210;74;61;9;9;5;0;0;1;0;0;1;0
36;Pontevedra;24;Lalín;1;4;A;376;301;4;8;221;45;18;2;2;1;0;0;0;0;0;0;0
36;Pontevedra;17;"Estrada, A";2;3;A;501;369;4;6;211;79;62;2;0;2;2;0;0;1;0;0;0
36;Pontevedra;17;"Estrada, A";3;1;B;333;248;2;3;162;56;20;5;0;0;0;0;0;0;0;0;0
36;Pontevedra;17;"Estrada, A";3;1;C;262;186;2;1;118;36;20;3;1;3;0;0;1;1;0;0;0
36;Pontevedra;17;"Estrada, A";6;1;B;395;288;2;2;131;102;37;12;0;0;0;0;1;1;0;0;0
36;Pontevedra;18;Forcarei;1;1;U;785;571;15;8;339;134;68;3;2;0;1;0;0;1;0;0;0
36;Pontevedra;18;Forcarei;1;2;A;223;166;1;0;114;32;16;1;1;0;0;0;1;0;0;0;0
36;Pontevedra;18;Forcarei;2;1;B;238;168;0;1;135;23;6;0;0;2;1;0;0;0;0;0;0
36;Pontevedra;19;"Fornelos de Montes";1;1;A;469;330;3;7;144;137;26;10;2;0;1;0;0;0;0;0;0
36;Pontevedra;20;Agolada;2;1;A;351;262;8;4;184;48;12;1;0;2;1;0;0;0;1;1;0
36;Pontevedra;20;Agolada;2;1;B;414;318;6;5;220;54;30;0;1;1;0;0;0;0;0;1;0
36;Pontevedra;21;Gondomar;1;1;B;902;636;16;14;307;165;73;38;13;8;1;0;1;0;0;0;0
36;Pontevedra;23;"Guarda, A";1;1;B;552;388;10;10;199;94;50;17;1;2;4;0;0;0;1;0;0
36;Pontevedra;26;Marín;1;1;A;580;376;7;7;195;98;37;15;8;6;2;0;1;0;0;0;0
36;Pontevedra;26;Marín;1;2;A;558;398;8;15;207;83;46;21;9;6;2;0;1;0;0;0;0
36;Pontevedra;26;Marín;1;2;B;718;494;6;9;244;142;52;24;6;3;5;0;0;1;0;2;0
36;Pontevedra;26;Marín;1;3;A;778;549;8;8;294;153;60;9;13;2;1;0;0;0;1;0;0
36;Pontevedra;26;Marín;1;3;B;889;598;7;10;310;171;52;23;13;3;4;0;3;1;0;1;0
36;Pontevedra;26;Marín;1;5;A;645;415;10;8;216;119;42;11;4;4;1;0;0;0;0;0;0
36;Pontevedra;26;Marín;1;5;B;819;533;7;7;261;174;57;19;3;1;4;0;0;0;0;0;0
36;Pontevedra;26;Marín;1;6;B;813;559;19;7;287;141;64;24;6;7;4;0;0;0;0;0;0
36;Pontevedra;26;Marín;1;7;A;619;429;9;6;228;123;32;18;4;3;3;0;2;0;0;1;0
36;Pontevedra;26;Marín;1;8;U;978;629;9;17;336;189;47;18;9;2;1;0;1;0;0;0;0
36;Pontevedra;26;Marín;3;3;A;702;478;3;8;319;91;44;7;3;0;2;0;1;0;0;0;0
36;Pontevedra;26;Marín;3;3;B;701;486;6;20;272;93;65;14;6;6;2;0;0;0;1;1;0
36;Pontevedra;27;Meaño;1;2;B;384;291;4;6;182;66;25;5;3;0;0;0;0;0;0;0;0
36;Pontevedra;27;Meaño;2;1;B;476;368;3;5;285;47;19;5;2;1;0;0;0;0;0;1;0
36;Pontevedra;27;Meaño;2;3;B;534;392;5;2;223;99;55;0;3;0;1;0;1;2;0;1;0
36;Pontevedra;28;Meis;1;2;A;433;329;1;6;178;100;39;1;2;1;1;0;0;0;0;0;0
36;Pontevedra;29;Moaña;1;2;A;471;367;7;2;175;84;73;15;3;3;4;0;1;0;0;0;0
36;Pontevedra;29;Moaña;1;3;U;571;419;3;6;208;82;83;26;3;3;2;0;2;0;0;1;0
36;Pontevedra;29;Moaña;1;4;A;564;412;7;15;204;66;94;17;1;3;3;0;0;1;1;0;0
36;Pontevedra;29;Moaña;1;4;B;664;496;8;11;230;101;102;21;9;7;5;0;0;0;0;2;0
36;Pontevedra;29;Moaña;1;6;A;571;417;3;11;261;60;63;12;1;6;0;0;0;0;0;0;0
36;Pontevedra;29;Moaña;2;2;B;547;391;5;1;177;112;68;15;9;4;0;0;0;0;0;0;0
36;Pontevedra;29;Moaña;2;3;B;745;542;6;15;239;126;110;29;4;6;5;0;1;1;0;0;0
36;Pontevedra;29;Moaña;3;1;A;773;591;4;15;300;140;88;27;2;4;7;0;2;0;1;1;0
36;Pontevedra;29;Moaña;3;2;A;292;210;1;6;117;33;40;10;2;0;0;0;1;0;0;0;0
36;Pontevedra;29;Moaña;3;3;B;666;484;0;12;275;99;70;21;4;1;2;0;0;0;0;0;0
36;Pontevedra;24;Lalín;1;7;B;701;521;8;11;353;93;41;9;4;1;1;0;0;0;0;0;0
36;Pontevedra;24;Lalín;2;2;A;330;227;4;3;160;27;18;7;2;1;1;0;1;0;1;2;0
36;Pontevedra;24;Lalín;2;2;B;304;218;0;2;149;42;21;3;0;0;0;0;1;0;0;0;0
36;Pontevedra;24;Lalín;2;3;A;226;172;0;3;137;19;9;1;0;0;0;0;1;2;0;0;0
36;Pontevedra;24;Lalín;3;1;A;256;197;1;3;140;23;20;3;3;2;2;0;0;0;0;0;0
36;Pontevedra;24;Lalín;4;1;A;253;199;2;2;118;53;16;3;1;3;1;0;0;0;0;0;0
36;Pontevedra;24;Lalín;5;1;B;208;166;1;2;120;27;14;0;2;0;0;0;0;0;0;0;0
36;Pontevedra;24;Lalín;5;1;C;206;158;3;2;128;15;8;1;0;0;0;0;0;1;0;0;0
36;Pontevedra;26;Marín;1;7;B;676;436;7;5;215;126;49;18;9;3;4;0;0;0;0;0;0
36;Pontevedra;26;Marín;1;9;U;871;641;9;7;367;132;88;18;8;8;2;0;0;0;2;0;0
36;Pontevedra;26;Marín;1;11;A;795;556;5;14;299;146;39;26;19;5;1;0;2;0;0;0;0
36;Pontevedra;26;Marín;2;1;B;733;507;13;10;281;137;44;11;6;1;3;0;1;0;0;0;0
36;Pontevedra;26;Marín;2;2;U;918;678;12;4;419;145;62;15;5;7;6;0;0;1;1;1;0
36;Pontevedra;26;Marín;3;1;B;715;507;9;14;266;128;56;16;11;2;1;0;1;2;1;0;0
36;Pontevedra;27;Meaño;1;2;A;282;219;0;1;168;33;11;3;1;0;0;0;2;0;0;0;0
36;Pontevedra;27;Meaño;2;2;U;779;548;7;6;312;149;52;11;2;5;1;0;2;0;0;1;0
36;Pontevedra;27;Meaño;2;3;A;500;369;2;4;225;92;28;10;3;3;1;0;1;0;0;0;0
36;Pontevedra;23;"Guarda, A";1;3;A;529;385;2;9;223;78;58;7;1;1;4;0;1;0;0;1;0
36;Pontevedra;23;"Guarda, A";2;2;A;547;403;3;6;211;123;37;16;1;2;1;0;1;1;1;0;0
36;Pontevedra;24;Lalín;1;2;A;882;640;10;18;379;128;60;20;11;10;2;0;0;0;0;2;0
36;Pontevedra;24;Lalín;1;4;B;208;165;1;4;103;31;18;7;0;0;0;0;0;0;0;1;0
36;Pontevedra;24;Lalín;1;5;A;642;491;5;8;322;101;33;14;3;0;2;0;2;1;0;0;0
36;Pontevedra;24;Lalín;3;2;B;322;226;5;6;157;42;11;3;1;0;0;0;1;0;0;0;0
36;Pontevedra;24;Lalín;4;1;B;218;171;2;4;115;31;14;2;0;0;1;0;0;0;1;1;0
36;Pontevedra;24;Lalín;4;2;A;349;296;6;6;198;54;22;5;1;4;0;0;0;0;0;0;0
36;Pontevedra;24;Lalín;4;2;B;201;142;4;1;96;23;13;2;1;1;0;0;1;0;0;0;0
36;Pontevedra;26;Marín;1;1;B;570;366;7;2;182;108;40;16;4;2;3;0;2;0;0;0;0
36;Pontevedra;29;Moaña;3;4;U;923;644;13;22;222;211;143;30;2;0;0;0;1;0;0;0;0
36;Pontevedra;29;Moaña;3;5;U;880;651;5;18;329;153;112;15;10;2;4;0;1;0;2;0;0
36;Pontevedra;30;Mondariz;1;1;A;702;530;7;3;241;149;106;17;5;1;0;0;0;0;0;1;0
36;Pontevedra;30;Mondariz;2;2;A;323;175;3;2;118;41;8;0;1;2;0;0;0;0;0;0;0
36;Pontevedra;31;Mondariz-Balneario;1;1;U;572;484;5;5;283;78;89;10;8;3;3;0;0;0;0;0;0
36;Pontevedra;32;Moraña;1;1;B;603;460;5;5;242;133;61;5;3;1;4;0;0;0;1;0;0
36;Pontevedra;32;Moraña;1;2;A;424;346;5;5;174;108;45;4;3;0;1;0;0;0;0;1;0
36;Pontevedra;32;Moraña;1;2;B;343;258;0;7;149;69;29;1;0;3;0;0;0;0;0;0;0
36;Pontevedra;33;Mos;1;1;A;636;491;5;6;286;116;53;14;8;0;1;0;0;1;0;1;0
36;Pontevedra;33;Mos;1;2;B;611;442;6;15;206;137;47;22;5;2;1;0;0;0;1;0;0
36;Pontevedra;33;Mos;2;1;B;699;535;8;7;294;125;64;28;6;2;0;0;1;0;0;0;0
36;Pontevedra;33;Mos;2;2;A;546;443;2;7;222;144;44;18;3;1;2;0;0;0;0;0;0
36;Pontevedra;33;Mos;2;3;A;541;421;4;8;242;107;38;14;4;0;1;0;2;1;0;0;0
36;Pontevedra;33;Mos;3;1;A;609;481;4;9;231;128;78;18;6;2;3;0;1;0;0;1;0
36;Pontevedra;33;Mos;3;1;B;515;377;3;10;178;102;57;20;4;1;1;0;1;0;0;0;0
36;Pontevedra;34;"Neves, As";3;1;B;429;306;3;3;163;65;47;20;3;0;0;0;2;0;0;0;0
36;Pontevedra;35;Nigrán;1;1;A;626;468;8;11;257;113;34;29;9;4;2;0;1;0;0;0;0
36;Pontevedra;35;Nigrán;1;2;A;585;419;8;9;244;100;40;12;1;2;2;0;0;0;0;1;0
36;Pontevedra;35;Nigrán;1;2;B;600;445;5;6;242;130;37;19;4;2;0;0;0;0;0;0;0
36;Pontevedra;35;Nigrán;1;2;C;403;298;2;2;145;96;34;9;5;2;2;0;1;0;0;0;0
36;Pontevedra;35;Nigrán;1;3;B;855;648;13;17;297;206;58;22;16;13;3;0;1;2;0;0;0
36;Pontevedra;35;Nigrán;2;1;B;717;523;6;10;287;139;49;16;7;3;2;0;0;2;2;0;0
36;Pontevedra;35;Nigrán;2;2;A;513;386;10;4;243;90;17;11;9;0;1;0;0;0;0;1;0
36;Pontevedra;35;Nigrán;2;3;U;955;654;17;9;387;166;50;14;6;3;1;0;1;0;0;0;0
36;Pontevedra;35;Nigrán;2;4;A;725;540;9;12;327;115;31;28;10;5;0;0;1;0;2;0;0
36;Pontevedra;35;Nigrán;3;3;A;826;756;8;12;390;211;68;33;18;5;5;0;3;2;0;1;0
36;Pontevedra;38;Pontevedra;1;1;B;398;285;5;5;127;80;41;12;1;7;4;0;0;2;0;1;0
36;Pontevedra;38;Pontevedra;1;2;A;634;484;15;5;207;140;72;24;11;5;2;0;0;3;0;0;0
36;Pontevedra;38;Pontevedra;1;2;B;548;419;11;6;201;107;52;19;14;3;5;0;1;0;0;0;0
36;Pontevedra;38;Pontevedra;1;2;C;680;524;14;6;237;125;85;25;19;5;3;0;0;2;1;2;0
36;Pontevedra;38;Pontevedra;1;4;A;481;378;7;7;198;95;38;15;14;4;0;0;0;0;0;0;0
36;Pontevedra;28;Meis;1;1;U;706;540;6;2;414;84;26;4;2;0;1;0;0;0;1;0;0
36;Pontevedra;28;Meis;2;3;A;552;441;4;7;228;127;43;20;9;1;1;0;1;0;0;0;0
36;Pontevedra;29;Moaña;1;1;U;922;653;9;10;333;126;133;22;6;10;2;0;1;1;0;0;0
36;Pontevedra;29;Moaña;1;2;B;631;482;7;10;234;104;82;32;5;5;1;0;1;0;0;1;0
36;Pontevedra;29;Moaña;1;5;B;753;567;9;14;258;134;116;19;4;5;3;0;2;0;0;3;0
36;Pontevedra;29;Moaña;2;1;A;540;375;6;12;174;78;71;23;1;4;4;0;0;0;0;2;0
36;Pontevedra;29;Moaña;2;1;B;723;505;9;10;223;125;97;33;2;3;2;0;0;0;0;1;0
36;Pontevedra;29;Moaña;2;3;A;691;472;2;17;216;109;102;18;5;1;2;0;0;0;0;0;0
36;Pontevedra;29;Moaña;3;2;B;549;431;3;9;222;97;77;17;3;1;0;0;2;0;0;0;0
36;Pontevedra;30;Mondariz;1;1;B;542;412;5;5;181;111;96;9;3;0;0;0;1;0;1;0;0
36;Pontevedra;30;Mondariz;2;1;B;309;258;4;4;192;45;10;2;0;1;0;0;0;0;0;0;0
36;Pontevedra;30;Mondariz;2;2;B;247;177;2;2;90;46;31;3;2;1;0;0;0;0;0;0;0
36;Pontevedra;30;Mondariz;2;3;A;335;219;3;1;137;45;23;7;0;1;0;0;0;1;0;1;0
36;Pontevedra;30;Mondariz;2;3;B;329;235;1;1;157;32;37;6;0;1;0;0;0;0;0;0;0
36;Pontevedra;30;Mondariz;3;1;C;261;196;0;1;120;35;36;2;0;1;0;0;0;1;0;0;0
36;Pontevedra;32;Moraña;2;1;B;332;251;2;1;159;70;17;1;0;0;0;0;0;0;1;0;0
36;Pontevedra;33;Mos;1;1;B;641;506;4;8;295;119;53;16;6;1;2;0;2;0;0;0;0
36;Pontevedra;33;Mos;2;1;A;656;496;6;8;240;149;63;17;7;4;2;0;0;0;0;0;0
36;Pontevedra;26;Marín;1;4;B;582;372;8;2;193;105;46;11;3;0;3;0;0;0;0;1;0
36;Pontevedra;26;Marín;1;11;B;879;622;10;12;304;182;67;29;9;3;4;0;1;0;0;1;0
36;Pontevedra;26;Marín;2;1;A;573;402;7;9;206;115;46;13;1;2;2;0;0;0;1;0;0
36;Pontevedra;26;Marín;3;1;A;724;520;10;11;268;143;51;26;6;2;2;0;0;0;1;0;0
36;Pontevedra;27;Meaño;2;1;A;532;407;1;3;297;71;26;5;0;2;2;0;0;0;0;0;0
36;Pontevedra;28;Meis;1;2;B;449;353;4;3;206;102;26;4;4;0;3;0;0;1;0;0;0
36;Pontevedra;28;Meis;2;2;U;793;623;0;6;322;171;102;11;3;2;6;0;0;0;0;0;0
36;Pontevedra;28;Meis;2;3;B;528;416;5;5;235;119;41;11;0;0;0;0;0;0;0;0;0
36;Pontevedra;29;Moaña;1;5;A;655;514;7;6;248;120;95;28;6;0;2;0;0;1;1;0;0
36;Pontevedra;29;Moaña;1;7;U;823;619;9;18;319;133;114;18;5;1;1;0;0;0;0;1;0
36;Pontevedra;38;Pontevedra;1;5;A;426;313;6;3;151;69;47;24;4;4;4;0;0;0;0;1;0
36;Pontevedra;38;Pontevedra;1;5;B;417;311;4;6;138;78;58;15;7;1;3;0;1;0;0;0;0
36;Pontevedra;38;Pontevedra;1;6;A;639;481;10;4;255;123;59;19;8;1;0;0;1;0;0;1;0
36;Pontevedra;38;Pontevedra;1;7;A;837;632;11;13;315;161;77;27;15;6;6;0;1;0;0;0;0
36;Pontevedra;38;Pontevedra;1;8;A;611;433;9;6;208;136;51;14;3;2;2;0;0;0;1;1;0
36;Pontevedra;38;Pontevedra;1;9;A;614;440;11;8;184;128;67;26;9;0;4;0;1;1;1;0;0
36;Pontevedra;38;Pontevedra;1;9;B;604;422;8;3;178;125;68;28;5;4;1;0;0;0;2;0;0
36;Pontevedra;38;Pontevedra;2;1;A;723;536;11;11;257;124;78;26;17;8;4;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;4;A;511;402;2;6;168;127;63;27;2;2;4;0;1;0;0;0;0
36;Pontevedra;38;Pontevedra;2;5;B;532;383;0;9;159;116;62;20;7;1;8;0;1;0;0;0;0
36;Pontevedra;38;Pontevedra;2;11;A;595;449;8;10;196;121;71;22;10;7;2;0;2;0;0;0;0
36;Pontevedra;38;Pontevedra;2;12;A;578;445;7;10;198;136;70;11;9;2;1;0;0;1;0;0;0
36;Pontevedra;38;Pontevedra;2;12;B;625;481;11;8;225;124;70;14;22;4;1;0;1;1;0;0;0
36;Pontevedra;38;Pontevedra;2;13;U;633;474;3;8;205;161;72;17;3;0;2;0;2;0;0;1;0
36;Pontevedra;38;Pontevedra;2;15;C;516;370;5;11;179;109;46;12;7;0;1;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;17;B;1000;745;15;10;334;192;114;37;26;13;1;0;0;1;1;1;0
36;Pontevedra;38;Pontevedra;2;18;A;672;484;7;7;212;162;73;10;5;1;4;0;1;0;0;2;0
36;Pontevedra;38;Pontevedra;2;19;U;734;545;10;14;259;157;63;25;7;7;1;0;1;0;0;1;0
36;Pontevedra;38;Pontevedra;2;20;U;1029;736;17;15;288;232;110;36;13;8;10;0;1;1;3;2;0
36;Pontevedra;38;Pontevedra;2;21;U;760;605;14;5;230;165;127;27;25;9;2;0;1;0;0;0;0
36;Pontevedra;38;Pontevedra;2;24;U;629;454;11;6;171;152;72;19;11;2;7;0;1;1;0;1;0
36;Pontevedra;38;Pontevedra;2;25;A;531;412;11;5;166;123;68;10;20;4;2;0;1;0;1;1;0
36;Pontevedra;38;Pontevedra;2;25;B;537;405;8;7;165;101;80;24;12;3;2;0;1;1;0;1;0
36;Pontevedra;38;Pontevedra;3;5;B;559;371;5;6;192;82;72;5;8;0;1;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;4;1;U;600;427;1;10;218;114;61;15;5;1;2;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;4;2;U;728;543;7;11;227;185;81;17;11;3;1;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;4;3;A;419;326;7;4;165;89;48;5;5;2;1;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;4;3;B;523;395;2;10;199;107;66;8;1;2;0;0;0;0;0;0;0
36;Pontevedra;33;Mos;2;2;B;621;505;6;5;265;151;52;14;6;2;3;0;0;0;0;1;0
36;Pontevedra;33;Mos;3;1;C;552;420;5;9;178;146;51;16;3;3;8;0;1;0;0;0;0
36;Pontevedra;33;Mos;3;2;U;726;561;9;14;285;177;46;14;9;1;4;0;0;2;0;0;0
36;Pontevedra;33;Mos;3;3;B;636;465;2;9;233;139;57;16;2;2;2;0;3;0;0;0;0
36;Pontevedra;33;Mos;3;4;B;828;611;6;12;273;171;87;46;7;4;4;0;0;0;1;0;0
36;Pontevedra;33;Mos;3;5;U;793;590;8;12;260;173;74;46;7;1;2;0;2;1;3;1;0
36;Pontevedra;34;"Neves, As";1;1;A;519;399;4;6;196;109;61;11;5;3;1;0;0;0;2;1;0
36;Pontevedra;34;"Neves, As";1;1;B;228;172;3;1;100;32;28;3;2;2;1;0;0;0;0;0;0
36;Pontevedra;34;"Neves, As";2;1;D;366;264;3;1;143;76;36;3;1;0;0;0;0;0;1;0;0
36;Pontevedra;35;Nigrán;3;1;B;712;532;4;8;265;157;43;33;13;4;5;0;0;0;0;0;0
36;Pontevedra;35;Nigrán;3;2;A;907;654;10;14;345;172;49;43;12;4;1;0;1;0;3;0;0
36;Pontevedra;35;Nigrán;3;2;B;818;556;9;13;278;170;44;24;12;3;1;0;0;2;0;0;0
36;Pontevedra;36;Oia;1;2;B;566;436;10;14;242;127;34;5;1;0;0;0;0;3;0;0;0
36;Pontevedra;38;Pontevedra;1;1;A;415;302;6;5;169;67;29;13;4;2;4;0;1;1;1;0;0
36;Pontevedra;38;Pontevedra;1;3;A;728;526;13;4;225;168;81;18;11;3;3;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;1;4;B;580;420;6;3;224;113;44;18;9;1;2;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;1;6;B;669;489;6;9;267;103;54;23;16;5;3;0;2;0;0;1;0
36;Pontevedra;38;Pontevedra;2;3;A;568;444;14;8;213;124;48;16;11;6;2;0;1;0;0;1;0
36;Pontevedra;38;Pontevedra;2;3;B;622;478;11;10;242;120;53;20;10;4;6;0;1;0;0;1;0
36;Pontevedra;29;Moaña;2;2;A;469;365;5;13;133;87;88;17;13;8;0;0;1;0;0;0;0
36;Pontevedra;29;Moaña;3;1;B;526;376;9;1;168;105;65;17;3;5;2;0;1;0;0;0;0
36;Pontevedra;29;Moaña;3;3;A;514;386;2;7;193;76;81;19;2;5;0;0;1;0;0;0;0
36;Pontevedra;30;Mondariz;2;1;A;462;328;1;5;212;59;45;2;3;1;0;0;0;0;0;0;0
36;Pontevedra;30;Mondariz;3;1;B;318;252;7;1;160;42;33;3;0;4;2;0;0;0;0;0;0
36;Pontevedra;32;Moraña;2;1;A;369;287;1;2;157;66;56;3;0;2;0;0;0;0;0;0;0
36;Pontevedra;33;Mos;1;2;A;610;434;4;15;182;154;49;14;6;4;5;0;0;0;0;1;0
36;Pontevedra;33;Mos;2;3;B;573;428;3;11;227;114;51;16;1;3;1;0;0;1;0;0;0
36;Pontevedra;33;Mos;3;3;A;510;396;8;3;178;127;51;13;7;5;3;0;0;0;0;1;0
36;Pontevedra;34;"Neves, As";1;2;A;426;288;2;8;155;58;48;5;5;2;3;0;2;0;0;0;0
36;Pontevedra;34;"Neves, As";2;1;B;206;139;0;2;102;18;14;0;2;0;0;0;0;0;1;0;0
36;Pontevedra;35;Nigrán;1;1;B;682;503;11;10;256;128;39;27;18;10;1;0;1;0;1;1;0
36;Pontevedra;38;Pontevedra;4;6;U;697;467;7;4;233;107;88;12;12;1;2;0;0;0;0;1;0
36;Pontevedra;38;Pontevedra;4;8;B;570;399;8;3;181;118;48;23;8;4;4;0;1;0;0;1;0
36;Pontevedra;38;Pontevedra;4;9;A;505;308;3;8;147;92;32;9;6;5;3;0;2;0;0;1;0
36;Pontevedra;38;Pontevedra;4;10;A;779;525;5;8;221;160;85;16;10;7;8;0;2;0;2;1;0
36;Pontevedra;38;Pontevedra;5;3;A;470;360;7;4;219;81;41;2;1;1;2;0;0;0;2;0;0
36;Pontevedra;38;Pontevedra;5;4;U;651;480;8;5;280;99;73;10;1;0;4;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;5;5;U;803;583;17;9;253;210;76;10;2;1;2;0;1;1;1;0;0
36;Pontevedra;38;Pontevedra;6;2;U;768;567;3;12;220;208;101;9;7;2;2;0;1;0;2;0;0
36;Pontevedra;38;Pontevedra;6;3;B;476;364;8;3;167;101;61;17;2;0;2;0;2;0;0;1;0
36;Pontevedra;38;Pontevedra;7;1;A;393;305;1;1;134;83;76;6;0;1;2;0;1;0;0;0;0
36;Pontevedra;38;Pontevedra;7;1;B;538;400;2;2;185;99;107;3;0;1;1;0;0;0;0;0;0
36;Pontevedra;39;"Porriño, O";1;1;B;892;663;15;17;269;205;98;41;8;3;4;0;2;0;0;1;0
36;Pontevedra;39;"Porriño, O";1;2;U;726;507;10;16;225;149;69;23;10;4;1;0;0;0;0;0;0
36;Pontevedra;39;"Porriño, O";1;3;A;529;369;3;4;197;94;49;17;2;1;0;0;1;0;1;0;0
36;Pontevedra;39;"Porriño, O";1;3;B;551;396;10;5;214;84;41;31;6;3;1;0;0;0;0;1;0
36;Pontevedra;39;"Porriño, O";1;6;B;716;546;9;13;235;160;81;37;4;3;2;0;0;0;1;1;0
36;Pontevedra;39;"Porriño, O";1;6;C;379;307;6;7;195;46;38;11;3;0;0;0;1;0;0;0;0
36;Pontevedra;39;"Porriño, O";2;3;B;968;761;9;9;487;129;86;29;4;0;6;0;0;0;2;0;0
36;Pontevedra;39;"Porriño, O";3;2;B;579;459;0;7;330;57;51;8;1;0;4;0;0;0;0;1;0
36;Pontevedra;40;Portas;1;1;B;811;565;10;8;346;118;60;4;4;10;2;0;0;0;1;2;0
36;Pontevedra;41;Poio;1;1;A;479;326;4;4;145;101;48;13;6;3;2;0;0;0;0;0;0
36;Pontevedra;41;Poio;1;1;B;455;341;4;10;167;79;53;17;4;5;1;0;0;1;0;0;0
36;Pontevedra;41;Poio;1;5;C;562;408;7;5;223;77;65;17;4;4;2;0;2;0;1;1;0
