cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;PP;PODEMOS-En;PSdeG-PSOE;C's;N?S;PACMA;UPYD;"RECORTES CE";PCPE;PT;VOX;"X LA IZQUIE";SAIn
27;Lugo;22;Guitiriz;4;1;A;715;533;2;9;185;108;160;38;24;0;0;2;2;5;0;0;0
27;Lugo;23;Guntín;1;1;B;258;189;3;1;113;24;39;6;1;1;1;0;0;0;0;0;0
27;Lugo;23;Guntín;1;3;D;302;238;3;4;128;19;57;11;10;1;1;0;2;2;0;0;0
27;Lugo;25;Xove;1;1;B;758;588;7;6;257;123;100;59;27;3;4;0;1;1;0;0;0
27;Lugo;25;Xove;2;1;A;387;296;3;11;142;42;55;12;25;2;1;1;1;1;0;0;0
27;Lugo;26;Láncara;1;2;U;859;612;2;13;224;112;196;41;14;3;3;3;1;0;0;0;0
27;Lugo;27;Lourenzá;1;1;A;512;396;5;14;152;64;113;27;15;2;3;3;0;0;0;0;0
27;Lugo;27;Lourenzá;1;1;B;483;370;2;6;127;75;121;22;14;1;0;1;1;0;0;0;0
27;Lugo;27;Lourenzá;1;2;A;234;171;3;5;67;30;52;7;8;0;0;0;0;0;0;0;0
27;Lugo;27;Lourenzá;1;2;B;332;235;7;5;100;37;63;10;7;2;3;0;1;0;0;0;0
27;Lugo;28;Lugo;1;1;B;509;375;6;7;185;67;37;59;6;4;4;1;0;1;0;0;0
27;Lugo;28;Lugo;2;1;U;678;497;5;5;210;99;86;71;9;4;5;3;1;0;0;0;0
27;Lugo;28;Lugo;2;6;A;682;501;9;7;162;133;116;52;14;4;3;0;1;2;0;0;0
27;Lugo;28;Lugo;2;7;A;704;510;10;7;159;142;110;40;22;6;3;8;1;2;0;0;0
27;Lugo;28;Lugo;2;9;U;854;627;3;9;216;156;133;75;18;8;5;1;2;2;0;0;0
27;Lugo;28;Lugo;2;10;A;559;416;6;5;191;83;64;58;6;1;0;0;2;0;0;0;0
27;Lugo;28;Lugo;2;13;B;578;445;5;4;116;149;79;72;6;7;3;1;1;2;0;0;0
27;Lugo;28;Lugo;2;15;B;795;588;4;3;189;176;102;78;17;7;6;2;2;3;0;0;0
27;Lugo;28;Lugo;2;16;U;531;383;5;2;158;89;73;32;12;3;6;2;2;0;0;0;0
27;Lugo;28;Lugo;2;18;B;651;495;3;8;152;153;90;64;16;4;5;1;0;1;0;0;0
27;Lugo;28;Lugo;2;20;B;595;439;2;2;116;140;87;61;23;6;1;0;0;2;0;0;0
27;Lugo;28;Lugo;2;21;U;944;746;6;10;237;229;127;101;27;2;3;4;1;0;0;0;0
27;Lugo;28;Lugo;3;2;B;937;725;11;15;239;207;127;90;26;4;7;1;1;0;0;0;0
27;Lugo;28;Lugo;3;5;A;477;320;3;4;122;74;77;22;6;3;7;1;1;1;0;0;0
27;Lugo;28;Lugo;3;7;A;646;439;3;3;182;85;115;29;12;4;2;1;3;0;0;0;0
27;Lugo;28;Lugo;3;7;B;596;434;6;3;167;112;84;45;8;5;2;0;1;1;0;0;0
27;Lugo;28;Lugo;3;11;U;803;536;3;9;188;134;129;45;20;7;2;0;0;1;0;0;0
27;Lugo;28;Lugo;4;1;U;574;434;5;4;184;93;79;53;10;2;2;3;0;1;0;0;0
27;Lugo;28;Lugo;4;2;U;804;553;3;5;195;150;124;52;12;7;2;3;3;1;0;0;0
27;Lugo;28;Lugo;4;3;A;643;478;8;13;175;88;120;49;20;3;2;1;0;1;0;0;0
27;Lugo;28;Lugo;4;4;A;599;430;6;10;129;101;120;36;18;6;3;0;2;1;0;0;0
27;Lugo;28;Lugo;4;5;B;908;624;8;13;190;147;165;62;26;10;4;0;2;0;0;0;0
27;Lugo;28;Lugo;4;7;U;729;511;7;5;188;103;126;46;25;5;2;3;2;1;0;0;0
27;Lugo;28;Lugo;4;11;A;726;487;7;11;134;136;108;60;15;9;4;1;1;3;0;0;0
27;Lugo;28;Lugo;4;11;B;889;591;6;8;193;164;132;50;24;4;4;3;1;4;0;0;0
27;Lugo;28;Lugo;4;14;B;611;429;4;4;110;111;116;52;17;6;5;2;2;2;0;0;0
27;Lugo;28;Lugo;5;1;B;454;347;6;4;129;86;74;34;10;2;0;1;2;0;0;0;0
27;Lugo;28;Lugo;5;3;A;699;475;11;7;111;146;114;56;10;13;2;6;1;0;0;0;0
27;Lugo;28;Lugo;5;4;A;597;434;5;8;146;102;111;38;14;7;1;1;2;0;0;0;0
27;Lugo;28;Lugo;5;4;B;635;449;7;10;167;108;92;50;6;5;2;2;0;1;0;0;0
27;Lugo;28;Lugo;5;8;U;639;458;2;3;206;98;89;41;16;3;0;1;0;0;0;0;0
27;Lugo;28;Lugo;5;9;U;573;413;2;3;137;97;112;48;5;7;3;1;0;0;0;0;0
27;Lugo;28;Lugo;5;13;A;645;484;4;7;179;121;86;57;13;5;5;2;3;3;0;0;0
27;Lugo;28;Lugo;5;14;B;533;346;4;2;108;87;98;25;8;8;5;0;1;0;0;0;0
27;Lugo;28;Lugo;5;15;A;560;415;6;8;154;89;82;54;16;2;0;3;1;1;0;0;0
27;Lugo;28;Lugo;5;17;A;533;360;6;2;119;92;88;38;4;5;3;2;1;0;0;0;0
27;Lugo;28;Lugo;5;18;A;684;516;8;5;137;175;117;57;9;4;1;3;2;0;0;0;0
27;Lugo;28;Lugo;5;19;A;728;527;11;8;152;135;125;61;22;7;3;3;0;0;0;0;0
27;Lugo;28;Lugo;5;19;B;676;520;6;6;163;128;108;72;16;8;6;4;3;1;0;0;0
27;Lugo;28;Lugo;6;1;C;300;216;2;4;95;14;77;22;1;1;0;0;0;1;0;0;0
27;Lugo;28;Lugo;8;1;B;209;144;2;0;78;21;34;6;2;1;0;0;0;0;0;0;0
27;Lugo;28;Lugo;8;2;A;613;438;2;11;197;64;108;32;14;3;5;1;1;1;0;0;0
27;Lugo;28;Lugo;9;1;A;674;459;5;6;207;68;111;34;23;1;1;0;1;3;0;0;0
27;Lugo;30;Mondoñedo;1;1;A;454;298;3;5;148;51;58;16;14;1;0;1;0;1;0;0;0
27;Lugo;30;Mondoñedo;1;2;B;783;574;7;18;236;120;131;24;22;7;7;0;0;2;0;0;0
27;Lugo;31;"Monforte de Lemos";1;2;B;555;394;6;5;142;103;81;38;14;3;2;1;1;0;0;0;0
27;Lugo;31;"Monforte de Lemos";1;3;A;477;329;4;7;132;70;75;34;6;2;0;1;0;1;0;0;0
27;Lugo;31;"Monforte de Lemos";1;4;B;803;571;5;5;204;121;151;47;26;6;2;1;3;2;0;0;0
27;Lugo;31;"Monforte de Lemos";2;2;B;534;381;3;5;174;77;85;22;11;2;2;1;0;1;0;0;0
27;Lugo;31;"Monforte de Lemos";2;3;A;612;436;5;11;144;134;93;32;4;9;2;1;1;1;0;0;0
27;Lugo;31;"Monforte de Lemos";2;4;C;521;373;5;12;104;98;115;29;10;2;0;0;0;0;0;0;0
