cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;PSdeG-PSOE;PP;PODEMOS-EU-;Cs;BNG;VOX;"EN MAREA";PACMA;"RECORTES CE";CxG;PCOE;PCTG;EB;VOU;PUM+J;"C 21"
15;"A Coruña";5;Arteixo;4;3;B;657;447;1;10;133;92;75;70;17;35;5;6;0;1;2;0;0;0;0;0
15;"A Coruña";7;"Baña, A";1;1;B;486;341;1;2;86;155;21;26;21;17;1;6;2;1;1;1;0;0;0;0
15;"A Coruña";7;"Baña, A";2;1;B;283;201;0;1;69;93;15;7;6;5;2;2;1;0;0;0;0;0;0;0
15;"A Coruña";9;Betanzos;1;4;U;939;730;8;19;236;173;120;77;31;48;6;7;0;3;2;0;0;0;0;0
15;"A Coruña";9;Betanzos;1;5;A;627;472;6;7;137;129;69;63;20;27;4;8;0;0;2;0;0;0;0;0
15;"A Coruña";9;Betanzos;1;7;B;363;279;3;5;110;75;38;24;11;4;4;1;2;1;1;0;0;0;0;0
15;"A Coruña";9;Betanzos;1;8;A;258;171;0;3;44;74;14;18;7;7;1;3;0;0;0;0;0;0;0;0
15;"A Coruña";11;Boiro;1;5;B;582;446;4;6;145;108;66;51;28;23;4;4;0;0;6;1;0;0;0;0
15;"A Coruña";11;Boiro;3;2;B;602;423;5;4;132;98;88;39;29;17;4;1;2;0;3;1;0;0;0;0
15;"A Coruña";13;Brión;2;1;A;562;400;3;3;101;142;50;42;21;33;2;3;0;0;0;0;0;0;0;0
15;"A Coruña";13;Brión;2;2;A;694;516;6;8;132;101;95;86;37;30;7;9;3;0;0;2;0;0;0;0
15;"A Coruña";15;Cabanas;1;1;U;969;740;7;15;221;160;126;82;53;47;20;5;1;0;1;2;0;0;0;0
15;"A Coruña";15;Cabanas;1;3;A;697;407;5;3;129;120;48;43;29;18;6;3;0;1;2;0;0;0;0;0
15;"A Coruña";16;Camariñas;1;1;U;887;619;5;7;293;157;38;43;39;28;1;3;1;0;4;0;0;0;0;0
15;"A Coruña";16;Camariñas;1;2;A;553;357;4;3;165;86;20;49;16;12;0;1;0;0;0;1;0;0;0;0
15;"A Coruña";16;Camariñas;1;4;U;848;594;5;6;287;165;37;44;15;32;1;0;0;0;2;0;0;0;0;0
15;"A Coruña";16;Camariñas;1;5;B;302;210;0;2;92;77;5;18;12;3;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";17;Cambre;1;1;A;627;486;5;9;147;58;85;83;30;50;6;11;0;1;1;0;0;0;0;0
15;"A Coruña";17;Cambre;1;2;B;641;453;9;16;151;103;62;54;23;26;3;3;1;1;1;0;0;0;0;0
15;"A Coruña";17;Cambre;1;5;A;675;534;3;4;163;89;110;80;25;48;4;7;1;0;0;0;0;0;0;0
15;"A Coruña";17;Cambre;1;6;B;489;377;6;7;147;49;62;53;17;24;4;3;3;1;1;0;0;0;0;0
15;"A Coruña";17;Cambre;1;7;A;694;515;9;4;175;93;95;70;24;25;8;10;1;1;0;0;0;0;0;0
15;"A Coruña";17;Cambre;1;7;B;610;439;7;5;144;81;83;58;23;26;2;6;0;3;1;0;0;0;0;0
15;"A Coruña";17;Cambre;2;1;B;543;398;6;5;139;106;50;54;14;15;2;4;1;0;2;0;0;0;0;0
15;"A Coruña";17;Cambre;2;2;A;952;689;9;6;241;133;104;87;42;39;11;12;0;1;4;0;0;0;0;0
15;"A Coruña";17;Cambre;2;3;A;767;581;6;15;174;121;91;92;33;37;2;8;1;0;1;0;0;0;0;0
15;"A Coruña";17;Cambre;2;4;A;253;176;1;4;51;48;31;21;7;7;3;0;0;1;1;1;0;0;0;0
15;"A Coruña";17;Cambre;2;4;B;689;490;10;7;177;105;73;55;20;29;6;7;0;0;1;0;0;0;0;0
15;"A Coruña";19;Carballo;1;1;U;829;615;8;3;185;153;78;73;60;36;4;8;2;2;3;0;0;0;0;0
15;"A Coruña";19;Carballo;1;4;B;711;499;5;4;171;102;70;76;34;24;1;3;1;4;2;2;0;0;0;0
15;"A Coruña";19;Carballo;1;7;U;699;396;3;7;116;123;36;41;48;13;0;2;1;0;6;0;0;0;0;0
15;"A Coruña";19;Carballo;1;9;B;592;441;9;10;151;111;37;48;46;22;1;4;1;0;0;1;0;0;0;0
15;"A Coruña";19;Carballo;1;10;U;880;628;8;8;214;172;79;46;51;21;5;9;4;8;3;0;0;0;0;0
15;"A Coruña";19;Carballo;1;14;U;524;369;4;5;112;132;25;31;35;15;3;6;0;0;0;1;0;0;0;0
15;"A Coruña";19;Carballo;1;17;A;530;356;6;5;107;152;28;19;26;7;2;1;1;2;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;23;B;688;486;7;9;150;84;71;56;65;31;4;8;0;1;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;26;A;606;439;5;7;135;78;62;56;61;15;5;9;1;0;5;0;0;0;0;0
15;"A Coruña";19;Carballo;1;27;B;677;493;10;7;148;84;74;70;53;30;3;6;2;1;4;1;0;0;0;0
15;"A Coruña";19;Carballo;1;30;U;1017;701;9;8;255;169;82;64;53;29;11;10;1;2;7;1;0;0;0;0
15;"A Coruña";20;Carnota;2;1;U;681;490;6;6;154;164;62;37;49;5;3;1;1;0;2;0;0;0;0;0
15;"A Coruña";20;Carnota;2;2;A;457;294;0;2;115;60;37;24;34;12;2;4;1;0;3;0;0;0;0;0
15;"A Coruña";21;Carral;1;2;B;333;229;2;3;70;108;16;15;6;6;0;0;0;0;3;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;3;B;750;542;7;6;164;99;80;65;82;29;1;5;0;1;3;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;4;A;225;133;0;0;47;37;12;7;11;12;0;4;3;0;0;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;4;C;415;272;4;4;78;80;38;22;25;15;2;1;1;0;2;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;4;D;347;239;4;3;73;71;25;24;18;12;2;4;1;1;0;1;0;0;0;0
15;"A Coruña";23;Cee;1;1;B;425;323;0;4;137;96;22;7;41;10;0;1;1;0;4;0;0;0;0;0
15;"A Coruña";23;Cee;1;3;B;798;552;3;4;175;120;82;74;42;43;4;3;0;1;0;1;0;0;0;0
15;"A Coruña";23;Cee;2;1;A;531;359;5;11;127;88;45;39;21;15;3;2;1;1;1;0;0;0;0;0
15;"A Coruña";23;Cee;2;2;U;628;435;3;11;139;146;34;39;32;22;3;4;0;2;0;0;0;0;0;0
15;"A Coruña";24;Cerceda;1;1;B;770;590;5;18;204;135;73;66;43;31;3;4;2;1;3;2;0;0;0;0
15;"A Coruña";24;Cerceda;1;2;A;350;238;1;1;90;45;43;12;20;18;3;1;1;1;2;0;0;0;0;0
15;"A Coruña";24;Cerceda;1;3;A;298;230;0;3;64;101;12;25;13;8;1;1;1;1;0;0;0;0;0;0
15;"A Coruña";24;Cerceda;1;4;A;369;255;4;2;69;100;16;24;30;8;0;1;1;0;0;0;0;0;0;0
15;"A Coruña";25;Cerdido;1;1;A;576;363;3;4;155;121;13;20;23;11;3;4;0;3;3;0;0;0;0;0
15;"A Coruña";25;Cerdido;1;1;B;424;276;3;4;66;149;14;10;18;11;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";27;Coirós;1;1;B;303;246;3;4;85;72;23;25;12;17;5;0;0;0;0;0;0;0;0;0
15;"A Coruña";28;Corcubión;1;1;A;777;601;5;9;190;106;96;54;86;26;21;6;1;0;1;0;0;0;0;0
15;"A Coruña";29;Coristanco;1;1;A;672;454;11;8;138;155;48;35;22;29;2;3;0;1;0;2;0;0;0;0
15;"A Coruña";29;Coristanco;1;1;B;390;244;8;2;74;81;22;12;22;21;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";29;Coristanco;1;2;B;314;217;1;6;74;77;20;8;11;19;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";29;Coristanco;2;3;A;644;489;9;6;137;154;52;43;28;48;8;2;0;0;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;2;U;694;560;5;3;133;163;68;86;38;52;5;7;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;3;A;579;467;5;2;150;89;85;52;32;30;9;11;0;0;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;3;B;497;401;3;4;115;87;86;51;24;19;5;5;2;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;4;A;690;538;8;6;147;142;80;91;19;36;0;7;2;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;4;B;600;468;3;0;116;112;72;81;22;45;8;5;1;0;3;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;8;B;563;449;6;5;124;112;68;61;32;32;6;2;1;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;1;U;870;666;7;2;214;135;122;81;42;33;9;17;0;3;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;3;A;727;584;4;3;154;142;83;107;34;48;4;2;0;1;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;3;B;662;543;5;3;126;166;67;87;38;43;6;2;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;4;U;676;544;6;1;157;144;102;53;38;33;6;4;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;6;A;596;457;5;2;132;94;100;55;27;30;3;6;1;0;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;7;A;767;604;7;7;198;113;117;82;24;30;16;6;1;0;3;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;8;A;762;577;6;1;191;102;118;84;35;34;1;5;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;8;B;844;688;4;5;209;126;137;83;64;45;6;8;0;0;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;9;A;692;549;4;2;197;104;88;74;40;21;8;7;2;1;0;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;9;B;799;603;6;3;211;99;119;76;52;25;5;4;1;0;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;10;B;536;414;3;7;160;55;89;37;29;18;9;5;1;0;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;11;U;900;707;6;8;251;137;113;82;39;40;16;8;3;2;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;12;U;826;628;8;5;234;91;127;67;47;33;5;8;2;0;0;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;13;U;877;653;15;3;266;77;130;77;31;27;13;11;2;0;0;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;15;A;568;421;5;1;142;90;80;38;30;18;5;10;2;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;15;B;568;421;4;3;147;80;100;41;17;16;5;6;1;0;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;17;A;734;547;9;3;200;87;103;57;39;29;6;7;1;0;6;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;19;U;650;477;4;4;187;75;85;49;22;25;9;10;2;1;3;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;20;B;519;395;0;2;165;65;68;50;18;20;0;5;0;0;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;21;A;665;533;6;0;182;81;97;77;30;37;11;7;4;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;21;B;765;619;6;3;226;90;108;81;41;49;6;5;1;1;0;2;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;22;B;753;642;6;7;204;98;130;98;45;34;4;11;3;1;0;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;2;A;540;455;3;1;87;170;33;94;7;55;2;3;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;3;B;624;517;7;1;131;186;25;102;13;47;1;3;1;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;5;A;604;503;7;5;96;177;52;95;26;37;3;3;0;0;0;2;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;9;B;492;390;1;3;100;145;26;75;12;21;5;2;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;10;A;504;402;2;4;127;95;67;51;21;29;2;2;0;2;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;10;B;516;402;3;1;135;81;67;51;23;25;10;3;2;0;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;12;U;734;564;3;4;175;105;118;83;28;32;5;10;0;0;0;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;13;A;620;468;5;2;147;85;88;68;31;25;8;6;2;0;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;17;B;567;456;4;2;124;109;60;79;21;42;4;6;1;1;3;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;18;A;660;513;8;2;168;132;72;59;23;36;3;8;0;1;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;20;B;698;562;8;4;178;112;94;89;25;42;5;3;1;0;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;21;U;654;539;7;5;155;136;70;100;14;39;4;5;1;1;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;23;U;609;502;7;4;152;107;60;79;40;39;10;1;0;0;3;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;3;U;859;572;9;5;207;116;104;51;26;31;9;9;0;3;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;4;U;912;616;6;8;214;106;120;84;30;26;7;10;1;0;4;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;7;A;812;612;7;3;233;112;99;72;38;28;7;8;3;0;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;7;B;741;575;4;6;222;107;93;65;35;27;8;6;0;1;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;10;B;635;455;9;4;170;89;64;45;34;24;5;5;2;3;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;11;U;914;640;4;2;213;137;122;77;30;37;7;7;1;2;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;12;U;980;734;9;7;244;146;138;89;41;43;8;6;2;0;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;13;B;647;467;4;3;155;102;79;59;22;32;7;4;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;18;U;817;568;6;9;182;108;94;66;46;39;1;8;2;0;7;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;20;B;510;367;3;0;131;75;43;49;21;32;6;3;1;0;2;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;22;U;844;548;9;3;197;104;100;47;36;28;6;7;2;0;7;2;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;24;U;697;519;5;1;187;107;78;60;38;23;10;7;0;0;3;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;25;U;817;554;3;9;177;131;87;68;25;28;9;10;1;4;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;28;B;489;356;5;3;120;66;71;43;19;20;4;4;1;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;29;U;833;585;2;3;192;143;77;80;32;47;5;2;0;1;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;1;B;647;522;1;6;89;181;51;101;32;57;0;3;0;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;2;U;890;714;9;3;167;249;64;120;25;67;1;3;2;2;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;4;A;775;667;10;2;184;172;68;136;21;64;2;5;1;2;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;5;A;561;423;7;2;123;135;38;64;12;32;5;4;1;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;5;B;521;406;6;2;110;107;50;71;22;31;2;3;0;0;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;7;A;651;526;9;1;172;90;96;86;28;32;1;9;1;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;7;B;762;609;4;2;207;133;98;87;39;24;8;5;1;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;11;A;795;496;13;4;186;83;97;46;16;25;7;15;1;1;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;13;U;881;737;6;2;209;197;80;145;31;60;2;3;0;1;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;14;A;902;710;6;7;181;199;86;116;38;60;11;2;1;0;0;3;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;14;B;804;637;3;8;150;167;94;130;31;42;1;4;2;3;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;15;B;508;393;4;7;141;75;75;43;19;15;5;8;1;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;16;A;552;400;6;4;124;78;71;47;35;20;9;4;0;1;0;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;16;B;502;381;0;4;118;67;71;55;28;22;7;5;2;0;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;17;A;777;648;4;1;220;107;99;115;42;38;14;2;2;1;3;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;18;A;910;740;8;7;265;86;160;102;48;46;11;6;1;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;21;B;553;459;6;4;144;67;92;84;27;22;1;8;3;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;22;A;854;687;4;6;250;73;141;117;39;34;7;8;3;2;3;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;22;B;835;663;9;5;242;87;108;112;35;51;4;7;2;0;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;1;A;636;493;3;2;158;119;74;78;15;33;4;4;2;0;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;1;B;570;447;4;5;133;112;70;61;28;27;3;2;2;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;3;U;846;596;8;1;220;138;76;61;34;44;4;7;0;0;3;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;6;U;631;444;3;2;160;85;71;56;23;22;4;13;1;3;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;7;U;770;540;5;9;218;125;71;49;23;27;3;5;2;3;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;9;B;598;428;4;4;140;93;72;57;19;26;2;7;2;0;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;10;U;920;553;4;14;209;99;109;45;23;30;6;8;2;2;0;2;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;12;A;628;483;6;4;180;95;72;63;27;21;7;7;0;0;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;14;A;543;372;3;3;121;75;70;40;16;25;6;6;1;0;4;2;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;16;B;531;368;2;8;139;66;54;46;26;14;6;5;1;0;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;17;A;562;398;3;1;148;69;75;46;27;21;4;1;0;1;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;17;B;527;357;6;3;141;53;64;47;16;17;3;5;0;0;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;23;B;499;341;3;3;126;85;59;34;8;19;2;1;0;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;1;B;496;370;9;4;127;57;54;52;26;28;3;8;2;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;2;B;700;531;2;1;179;120;88;71;24;32;5;9;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;4;B;637;495;5;5;169;123;70;57;23;30;6;3;4;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;7;A;668;536;3;6;225;68;109;59;23;32;5;4;0;0;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;7;B;617;488;5;3;174;84;85;66;30;27;9;5;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;10;A;535;389;2;1;135;82;47;60;19;33;3;2;2;0;3;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;10;B;486;363;6;7;130;74;34;55;21;27;2;4;1;0;2;0;0;0;0;0
15;"A Coruña";7;"Baña, A";1;2;C;356;263;2;2;112;97;10;16;6;9;2;3;0;1;3;0;0;0;0;0
15;"A Coruña";8;Bergondo;2;1;B;570;419;0;5;133;123;48;54;20;29;3;3;1;0;0;0;0;0;0;0
15;"A Coruña";12;Boqueixón;1;1;A;244;186;0;8;41;82;12;18;4;14;0;1;0;6;0;0;0;0;0;0
15;"A Coruña";12;Boqueixón;1;4;U;849;687;8;17;150;244;65;97;34;47;5;10;2;4;3;1;0;0;0;0
15;"A Coruña";12;Boqueixón;1;5;A;619;449;11;19;122;155;45;48;18;17;8;2;1;0;1;2;0;0;0;0
15;"A Coruña";13;Brión;4;1;B;206;136;0;2;44;65;6;3;14;1;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";11;Boiro;1;5;A;610;439;4;7;142;117;66;47;21;20;3;6;0;1;5;0;0;0;0;0
15;"A Coruña";11;Boiro;1;8;B;669;467;1;9;110;97;77;92;34;24;10;10;1;1;1;0;0;0;0;0
15;"A Coruña";13;Brión;2;1;B;493;382;2;0;117;76;67;46;41;16;7;6;0;1;3;0;0;0;0;0
15;"A Coruña";14;"Cabana de Bergantiños";1;1;B;340;249;3;4;49;113;28;25;16;8;1;1;1;0;0;0;0;0;0;0
15;"A Coruña";17;Cambre;1;2;A;632;448;11;8;154;94;45;71;19;31;7;6;0;1;1;0;0;0;0;0
15;"A Coruña";17;Cambre;1;5;B;661;516;5;8;156;91;104;86;24;28;3;7;0;1;3;0;0;0;0;0
15;"A Coruña";17;Cambre;1;8;A;659;492;5;7;157;71;102;83;18;31;5;9;3;0;0;1;0;0;0;0
15;"A Coruña";17;Cambre;1;9;B;637;502;3;7;176;50;122;77;25;30;2;3;1;1;5;0;0;0;0;0
15;"A Coruña";17;Cambre;1;10;U;621;459;6;7;138;76;89;82;29;18;5;7;0;0;1;1;0;0;0;0
15;"A Coruña";17;Cambre;1;11;A;691;540;5;6;177;65;108;86;32;36;3;16;4;0;2;0;0;0;0;0
15;"A Coruña";17;Cambre;1;11;B;686;521;11;9;167;54;96;100;23;39;5;11;1;2;3;0;0;0;0;0
15;"A Coruña";17;Cambre;2;1;A;570;413;5;3;140;88;73;50;21;21;4;6;2;0;0;0;0;0;0;0
15;"A Coruña";17;Cambre;2;3;B;499;361;9;11;115;82;38;52;13;31;4;1;1;1;3;0;0;0;0;0
15;"A Coruña";18;"Capela, A";1;1;B;351;248;4;4;113;62;28;8;14;15;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;3;B;776;586;7;14;195;103;86;77;64;31;5;1;0;0;3;0;0;0;0;0
15;"A Coruña";19;Carballo;1;4;A;721;490;9;7;156;105;68;56;46;28;3;6;1;1;3;1;0;0;0;0
15;"A Coruña";19;Carballo;1;13;B;479;324;9;6;85;114;23;30;27;19;3;4;2;0;2;0;0;0;0;0
15;"A Coruña";19;Carballo;1;17;B;379;236;5;1;66;97;18;16;19;10;1;1;1;0;1;0;0;0;0;0
15;"A Coruña";19;Carballo;1;20;U;703;496;7;9;142;173;43;39;37;33;5;5;3;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;24;U;1026;698;22;12;183;153;112;86;75;39;2;11;1;0;2;0;0;0;0;0
15;"A Coruña";21;Carral;1;3;B;862;632;10;13;204;138;98;83;42;30;3;7;1;2;0;1;0;0;0;0
15;"A Coruña";21;Carral;2;1;B;347;263;5;4;103;74;30;17;14;13;0;2;1;0;0;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;3;A;798;575;12;13;185;129;67;67;58;35;1;3;0;2;3;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;4;B;232;155;3;1;40;50;14;14;24;6;1;2;0;0;0;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;6;A;270;165;0;0;58;67;10;15;7;4;2;2;0;0;0;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;6;B;303;188;0;2;48;89;11;17;8;11;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";23;Cee;1;2;A;764;571;6;5;189;124;69;71;57;31;13;4;0;2;0;0;0;0;0;0
15;"A Coruña";23;Cee;2;1;B;342;228;1;2;63;100;14;14;23;9;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";23;Cee;2;1;C;601;448;8;6;164;111;55;38;28;22;4;2;2;5;2;1;0;0;0;0
15;"A Coruña";24;Cerceda;1;2;B;327;269;1;7;101;73;19;20;22;17;5;2;1;0;1;0;0;0;0;0
15;"A Coruña";24;Cerceda;1;4;B;655;484;2;4;130;206;32;51;21;27;2;6;0;3;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;6;U;764;603;8;2;188;123;100;77;42;42;10;6;1;2;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;7;B;843;542;2;1;157;119;99;74;29;39;6;8;2;0;6;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;8;A;641;515;1;1;116;159;79;85;29;35;5;5;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;9;A;506;401;4;0;103;103;65;60;24;33;1;6;0;0;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;10;A;592;437;3;6;152;68;89;48;29;22;4;13;1;0;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;16;U;865;621;5;1;244;112;133;58;29;16;10;7;3;0;3;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;18;B;686;529;8;4;193;84;112;53;34;24;6;8;1;0;0;2;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;23;U;916;677;12;6;277;128;115;65;32;21;6;13;0;2;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;7;A;631;533;5;2;109;181;41;104;13;70;3;3;2;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;7;B;562;464;2;3;75;197;26;83;12;60;0;4;1;0;0;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;16;A;813;645;3;1;174;188;67;113;27;60;4;3;3;0;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;17;A;622;493;5;5;145;137;55;81;16;32;5;7;0;1;3;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;18;B;575;436;1;5;157;99;58;71;23;14;3;4;0;0;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;2;B;483;384;1;2;125;89;53;64;22;23;2;3;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;6;U;899;604;4;6;233;117;86;70;30;41;5;7;1;0;3;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;8;U;961;728;5;4;264;137;134;78;48;38;8;5;1;0;5;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;9;U;917;681;5;2;230;138;134;70;43;36;5;13;2;1;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;10;A;706;502;8;3;187;104;79;59;29;18;7;5;1;0;0;2;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;13;A;631;454;2;6;162;92;103;38;19;15;9;5;1;2;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;15;A;643;477;3;7;190;79;94;47;28;18;3;7;0;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;19;U;654;430;5;8;154;87;80;39;23;21;4;5;2;1;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;21;U;559;353;1;3;124;73;69;38;17;15;2;9;1;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;23;B;722;518;5;11;181;96;80;73;29;28;4;5;2;0;3;1;0;0;0;0
