cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;P.P.;PSOE;AGE;PODEMOS;BNG;UPyD;C's;PACMA;CxG;EB;VOX;"MOVIMIENTO RED";"PRIMAVERA EUROPEA";"PARTIDO X";PIRATAS;"RECORTES CERO";P.C.P.E.;PT;"DISCAPACITADOS Y ENFERMEDADES RARAS";I.Fem;F.A.C.;CILUS;PH;EPDD;"FE de las JONS";ALTER;RRUE;ImpulsoSocial;D.N.;P-LIB;LEM;SAIn;M.S.R.;ACNV-BAR-PRAO-R.E.P.O-UNIO;M.C.R.;PREPAL;"EXTREMADURA UNIDA";IPEX-PREX-CREX;"PARTIDO ANDALUCISTA"
15;"A Coruña";92;Vimianzo;2;1;A;365;114;3;5;35;28;6;3;24;5;0;0;0;0;0;0;1;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";92;Vimianzo;2;1;C;505;206;8;7;56;35;10;6;75;5;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";92;Vimianzo;3;1;A;531;251;0;10;67;93;9;4;56;3;0;0;0;2;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";92;Vimianzo;3;1;B;460;197;2;4;72;67;3;1;40;1;2;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
15;"A Coruña";92;Vimianzo;3;3;B;555;215;8;6;107;36;4;1;40;2;2;3;0;0;0;1;0;0;1;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";93;Zas;1;1;A;712;236;7;7;125;33;24;7;16;8;0;1;1;2;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";93;Zas;2;1;U;515;180;2;7;78;47;8;0;20;5;0;1;0;1;1;7;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";78;"Santiago de Compostela";5;17;U;837;392;13;11;147;64;36;33;27;23;2;6;6;5;10;1;0;3;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
15;"A Coruña";78;"Santiago de Compostela";5;18;U;1188;584;10;7;227;103;70;43;16;28;21;4;5;1;18;5;4;4;6;0;0;2;1;3;0;1;0;0;0;0;0;2;0;1;0;0;0;2;0;0;0;0;0
15;"A Coruña";78;"Santiago de Compostela";4;16;B;601;348;13;9;55;76;67;40;44;15;5;0;7;4;0;2;2;5;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
15;"A Coruña";78;"Santiago de Compostela";4;13;U;556;238;8;8;68;36;39;18;26;16;6;1;3;4;0;1;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";901;Cariño;1;2;B;630;212;14;5;74;51;29;13;12;4;0;2;1;1;0;3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";901;Cariño;1;3;B;420;143;4;2;61;32;16;11;10;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
15;"A Coruña";902;Oza-Cesuras;3;1;A;369;184;8;4;74;37;10;7;3;8;7;1;14;2;1;0;0;1;0;2;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";902;Oza-Cesuras;3;1;C;368;161;10;8;99;9;5;1;8;5;1;0;9;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
15;"A Coruña";82;Teo;1;4;B;796;327;18;9;90;48;72;25;20;17;5;3;4;3;2;1;2;1;3;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;1;Abadín;1;1;U;755;234;17;7;139;30;12;3;15;7;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;1;Abadín;1;3;A;471;149;6;1;101;26;2;3;2;0;1;0;0;0;2;0;0;3;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;2;Alfoz;1;1;B;467;236;7;18;81;65;20;9;10;8;0;3;6;2;0;3;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;2;Alfoz;1;2;A;484;207;4;5;125;23;14;7;6;5;0;1;11;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
27;Lugo;2;Alfoz;1;2;C;205;103;2;2;67;20;7;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
27;Lugo;3;"Antas de Ulla";1;1;U;590;323;8;6;164;69;35;13;8;0;1;2;4;2;4;0;0;2;1;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;3;"Antas de Ulla";1;2;U;640;308;6;10;190;58;15;4;12;3;2;2;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
27;Lugo;3;"Antas de Ulla";1;3;A;234;148;2;2;103;23;1;3;3;5;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";83;Toques;1;1;B;315;156;1;8;110;12;9;1;9;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";83;Toques;1;1;C;427;204;4;12;148;20;8;0;6;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";84;Tordoia;1;1;A;783;344;8;3;229;39;19;7;16;7;0;0;0;3;0;0;1;0;0;1;0;1;0;1;2;3;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0
15;"A Coruña";83;Toques;1;1;A;381;184;9;7;101;22;15;5;8;3;0;2;1;0;2;5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
15;"A Coruña";84;Tordoia;2;1;A;459;199;6;0;100;31;33;6;10;3;0;0;0;0;3;1;2;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";78;"Santiago de Compostela";6;5;U;857;323;5;6;122;54;56;27;22;15;0;2;2;0;4;2;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
27;Lugo;6;Becerreá;1;3;A;464;219;4;8;75;102;10;4;5;5;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
27;Lugo;7;Begonte;1;1;A;687;386;16;32;227;39;22;4;16;10;4;2;3;1;1;0;5;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
27;Lugo;7;Begonte;1;1;B;477;247;12;8;132;64;8;1;8;6;1;0;1;2;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;8;Bóveda;1;1;A;488;250;12;10;108;69;14;5;15;4;2;1;1;1;2;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
27;Lugo;8;Bóveda;1;2;B;233;138;5;2;80;18;8;2;10;6;2;0;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;9;Carballedo;1;2;A;263;142;4;4;97;15;11;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0
15;"A Coruña";84;Tordoia;1;2;B;421;203;3;0;150;26;12;0;4;4;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";84;Tordoia;2;2;A;351;194;1;2;144;20;3;5;6;3;0;0;3;0;1;1;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
15;"A Coruña";85;Touro;2;1;B;331;130;2;3;73;20;16;1;6;3;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
27;Lugo;9;Carballedo;1;2;B;266;114;1;4;87;4;1;2;6;1;2;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;10;"Castro de Rei";1;4;U;686;303;16;8;165;58;25;9;9;5;2;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";87;Valdoviño;1;4;U;575;230;11;2;74;53;30;24;13;7;0;2;1;0;4;1;0;3;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";88;"Val do Dubra";1;2;B;347;140;2;4;97;11;16;1;3;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";88;"Val do Dubra";1;3;C;506;165;6;1;63;51;18;7;11;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";89;Vedra;1;1;B;420;154;1;5;64;21;21;13;13;4;3;1;1;2;1;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;12;Cervantes;1;1;A;365;136;6;1;54;30;8;3;20;3;1;1;2;0;1;3;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;13;Cervo;1;1;A;646;375;4;18;125;79;44;40;25;14;3;6;2;4;1;0;4;3;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;13;Cervo;1;2;B;234;141;4;8;49;34;12;12;7;0;0;3;1;2;1;0;1;1;0;0;1;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;13;Cervo;2;1;B;401;238;2;9;64;48;40;14;25;11;5;5;0;2;0;3;1;1;2;0;0;0;1;1;0;1;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
27;Lugo;13;Cervo;2;2;A;254;145;1;2;64;32;9;13;5;5;0;0;2;4;2;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";92;Vimianzo;2;1;B;455;179;2;3;48;57;23;4;33;5;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";92;Vimianzo;3;3;A;365;149;0;5;31;70;10;5;19;4;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;15;Cospeito;1;1;B;738;329;13;13;171;54;28;13;15;9;1;1;2;2;1;0;1;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
27;Lugo;16;Chantada;1;3;A;793;330;20;12;117;66;32;24;23;10;4;1;0;2;0;3;2;1;3;3;1;1;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;16;Chantada;1;3;B;996;437;25;13;137;83;48;33;29;9;7;5;3;5;2;7;5;5;3;3;1;1;1;3;2;0;2;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0
27;Lugo;16;Chantada;2;1;B;308;134;4;3;46;43;16;1;5;5;0;3;0;0;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
27;Lugo;16;Chantada;3;1;A;335;140;1;3;49;46;16;4;8;6;0;1;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";901;Cariño;1;1;B;649;214;3;3;72;69;15;14;20;5;4;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";902;Oza-Cesuras;2;1;B;575;298;9;7;142;51;26;15;0;3;3;2;2;3;2;2;0;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";1;2;A;583;283;8;9;85;101;27;16;18;6;0;3;0;2;0;1;0;2;0;0;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";2;1;B;385;166;5;4;42;74;9;3;18;6;0;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";3;1;A;235;82;1;6;34;28;6;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";3;1;C;344;106;1;2;33;51;8;4;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;19;Foz;1;2;A;457;219;4;2;63;43;12;37;16;7;7;4;4;0;4;3;2;2;3;0;0;0;0;1;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
27;Lugo;20;Friol;1;2;U;557;391;8;10;254;70;16;3;11;9;2;0;0;0;1;2;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
27;Lugo;20;Friol;1;4;C;330;229;9;7;153;38;3;4;2;3;2;1;0;0;0;2;0;1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
27;Lugo;9;Carballedo;1;1;B;303;150;5;2;93;25;6;0;7;7;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
15;"A Coruña";902;Oza-Cesuras;3;2;B;227;119;1;2;65;9;6;0;5;4;0;0;19;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;21;Xermade;1;2;A;319;111;6;0;64;23;4;3;6;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;21;Xermade;1;2;B;248;75;1;3;41;15;2;0;3;2;0;0;2;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
27;Lugo;21;Xermade;1;3;B;233;103;3;3;52;7;14;7;7;4;0;0;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;22;Guitiriz;1;1;A;366;123;3;4;63;23;11;5;8;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
27;Lugo;22;Guitiriz;2;1;C;418;167;12;3;74;32;15;6;11;5;1;2;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
27;Lugo;22;Guitiriz;4;1;A;720;325;15;10;104;90;30;25;26;6;5;0;1;5;1;0;0;1;1;0;0;0;0;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;22;Guitiriz;4;2;A;428;163;4;1;86;48;13;1;7;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;4;Baleira;1;1;C;243;80;1;0;52;15;3;2;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
27;Lugo;5;Barreiros;1;3;A;379;190;3;4;68;51;15;4;33;0;0;4;0;0;0;2;0;0;0;1;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;6;Becerreá;1;3;B;248;96;3;3;40;28;8;4;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;10;"Castro de Rei";1;5;U;654;280;9;12;113;66;25;7;23;6;4;2;0;3;0;0;1;1;1;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
27;Lugo;12;Cervantes;1;1;B;212;82;0;0;32;43;2;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;12;Cervantes;1;2;U;598;174;3;0;47;101;5;0;9;3;1;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;7;Begonte;1;3;A;372;170;4;8;104;24;13;7;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;24;"Incio, O";1;1;A;550;364;12;3;160;122;23;9;25;0;0;1;2;0;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
27;Lugo;24;"Incio, O";1;1;B;450;284;2;5;139;92;9;5;26;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;24;"Incio, O";1;2;A;453;264;1;7;130;90;9;6;11;8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;25;Xove;2;1;B;314;185;2;12;106;15;10;3;15;6;2;6;0;1;0;2;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27;Lugo;26;Láncara;1;3;A;397;138;4;3;70;31;6;0;7;3;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;27;Lourenzá;1;1;U;1040;514;19;21;186;116;56;25;35;16;6;0;6;5;4;1;1;0;2;0;4;1;1;2;1;3;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
27;Lugo;13;Cervo;2;2;B;226;131;3;1;82;30;5;0;4;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;14;"Corgo, O";1;4;U;806;339;12;16;138;60;33;18;29;10;3;2;1;4;1;4;0;0;0;0;0;0;0;2;0;0;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
27;Lugo;15;Cospeito;1;2;A;523;311;10;14;192;42;16;0;15;12;0;0;0;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;10;"Castro de Rei";1;3;A;794;366;14;19;169;60;35;12;23;18;0;1;2;4;0;0;0;1;1;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0
27;Lugo;27;Lourenzá;1;2;B;355;167;8;7;69;33;10;7;2;14;2;2;3;2;1;2;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
27;Lugo;27;Lourenzá;1;2;C;391;206;4;9;70;67;25;7;9;3;4;2;1;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;2;6;B;772;355;11;6;111;85;34;31;12;19;11;6;3;7;1;6;4;2;0;0;0;0;0;0;0;3;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;2;7;A;680;302;13;7;71;73;39;35;19;12;6;4;1;4;4;4;0;2;0;2;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
27;Lugo;28;Lugo;2;13;U;1064;494;22;11;100;107;82;50;27;18;23;9;2;8;5;4;6;1;0;2;2;6;1;2;0;0;0;2;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;2;14;A;587;296;8;9;84;65;21;30;16;10;8;4;7;3;2;3;4;1;3;5;0;2;3;0;0;3;0;1;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;2;14;B;647;320;14;5;100;67;37;31;27;13;6;5;1;3;3;3;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
27;Lugo;16;Chantada;1;1;U;981;396;12;5;146;80;51;29;25;4;14;3;3;1;1;4;2;5;4;1;1;0;0;1;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0
27;Lugo;16;Chantada;1;2;U;845;355;10;7;141;77;39;27;21;8;5;8;0;5;0;0;1;2;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;16;Chantada;4;1;A;227;86;2;3;36;19;13;0;6;2;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;2;16;U;549;257;5;1;82;55;19;38;23;9;5;3;0;1;4;0;0;0;2;1;0;0;0;0;0;0;0;1;0;2;0;0;1;2;1;0;1;0;0;1;0;0;0
27;Lugo;28;Lugo;2;18;B;652;309;8;12;81;58;45;40;15;12;7;4;2;7;2;2;1;0;2;0;1;1;1;0;2;1;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;2;21;U;932;462;13;15;141;82;50;50;30;12;21;5;7;4;4;9;10;0;1;2;0;1;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
27;Lugo;28;Lugo;3;2;A;732;361;16;7;108;62;41;41;25;13;15;6;6;3;3;1;3;7;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
27;Lugo;28;Lugo;3;3;B;639;296;8;4;84;61;29;43;17;14;7;5;2;6;0;4;4;1;0;1;0;2;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";2;1;A;201;92;1;3;40;31;9;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;19;Foz;1;5;A;480;216;8;5;76;78;9;9;16;1;0;4;2;5;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;16;Chantada;1;4;C;210;89;5;2;63;10;0;3;2;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;16;Chantada;2;1;A;211;103;7;1;46;18;18;1;6;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;4;3;B;758;369;8;13;107;99;30;39;21;15;6;4;7;2;2;4;1;2;0;0;1;2;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;4;9;U;1151;453;27;22;135;102;34;38;35;21;6;1;7;8;0;0;1;6;0;0;2;0;1;1;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1
27;Lugo;28;Lugo;4;11;B;891;341;14;6;93;97;30;39;26;9;5;2;1;4;1;3;0;0;0;2;0;1;0;1;0;0;0;2;0;0;0;1;0;2;1;1;0;0;0;0;0;0;0
27;Lugo;16;Chantada;4;1;D;216;102;2;1;52;11;20;3;6;0;1;0;0;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
27;Lugo;19;Foz;1;7;C;572;277;5;4;88;69;23;23;42;7;1;2;1;5;0;1;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
27;Lugo;17;"Folgoso do Courel";1;1;A;452;237;2;6;139;40;18;15;7;5;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;16;Chantada;1;4;B;231;98;5;4;51;19;2;9;3;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;17;"Folgoso do Courel";1;1;B;596;259;3;6;140;74;22;4;8;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;4;13;U;1150;423;16;20;89;116;64;36;25;18;5;4;3;7;5;3;1;0;1;1;0;1;1;2;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
27;Lugo;28;Lugo;5;2;U;1143;616;18;11;210;140;55;47;29;31;19;7;5;4;2;6;10;1;4;2;0;3;2;3;2;2;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
27;Lugo;28;Lugo;5;4;B;652;276;8;5;94;61;33;20;17;12;4;5;0;3;0;3;2;1;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0
27;Lugo;28;Lugo;5;5;A;708;292;15;13;84;70;28;31;11;12;3;0;1;1;0;3;1;2;0;6;0;0;0;2;3;0;0;0;0;0;0;0;1;2;0;0;2;1;0;0;0;0;0
27;Lugo;28;Lugo;5;9;U;588;290;7;8;89;78;30;24;16;9;5;2;0;3;3;2;2;0;2;0;1;1;2;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;5;11;U;1071;485;13;8;190;122;34;36;27;15;5;5;4;4;3;6;0;0;0;1;4;2;1;0;0;1;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0
27;Lugo;28;Lugo;5;13;A;634;303;10;5;94;54;39;32;20;10;5;3;5;5;3;3;4;2;1;1;0;3;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
