cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;PSOE;PP;"BNG-AGORA REP?BLICAS";PODEMOS-EU;Cs;VOX;PACMA;CPE;CxG;CV-EC;"RECORTES CERO-LV-GVE";PCPE-PCPC-PCPA;JUNTS;I.Fem;VOLT;PCTG;PACT;pirates.cat/ep;PUM+J;CXE;ALTER;PH;FAC;MCR;IZQP;IGRE;CONTIGO;SAIn;MIEL;AD?;AxS?;CEX-CREX-PREX
36;Pontevedra;35;Nigrán;3;2;B;489;300;1;4;115;68;19;26;30;23;4;2;0;3;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;35;Nigrán;3;2;C;585;366;2;2;156;99;18;34;31;8;4;3;0;0;1;0;1;0;4;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
36;Pontevedra;35;Nigrán;3;3;A;547;357;7;1;154;91;15;39;31;5;7;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
36;Pontevedra;35;Nigrán;3;3;B;626;381;6;0;152;88;22;46;41;7;4;5;0;3;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0
36;Pontevedra;36;Oia;1;1;A;586;449;2;8;135;157;64;30;20;12;7;9;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
36;Pontevedra;6;Cambados;3;2;B;610;433;11;3;119;170;60;28;18;8;7;2;2;0;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;18;Forcarei;2;1;C;374;301;2;5;113;123;35;8;9;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;24;Lalín;5;1;B;203;159;2;0;73;60;17;3;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;24;Lalín;3;1;B;306;196;2;3;69;76;21;5;5;1;1;1;9;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;24;Lalín;4;1;B;504;398;3;8;127;190;20;11;17;6;1;3;11;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;26;Marín;2;1;B;690;419;9;4;94;185;24;38;35;18;2;3;2;0;0;0;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;27;Meaño;1;1;B;573;417;3;5;131;186;41;11;24;4;2;1;0;1;1;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;1;2;0;0;0;0
36;Pontevedra;27;Meaño;1;2;B;379;255;4;4;86;91;31;12;15;0;3;4;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
36;Pontevedra;27;Meaño;2;2;U;791;541;8;6;174;203;54;29;41;4;8;3;4;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
36;Pontevedra;27;Meaño;2;3;B;529;364;10;4;91;151;41;20;26;8;7;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
36;Pontevedra;28;Meis;1;1;U;656;450;9;11;129;212;21;19;16;20;4;2;1;0;0;0;0;2;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
36;Pontevedra;29;Moaña;1;2;A;470;322;1;2;82;94;70;43;21;2;0;1;0;2;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;29;Moaña;1;3;U;524;316;5;2;79;100;65;37;15;1;4;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
36;Pontevedra;29;Moaña;1;4;A;541;360;5;3;88;84;95;39;16;5;8;7;0;1;2;0;0;0;1;2;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0
36;Pontevedra;29;Moaña;1;4;C;252;182;4;0;55;49;35;23;2;1;1;8;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;29;Moaña;1;6;U;770;480;5;6;121;135;99;49;33;8;13;3;0;1;1;0;0;1;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
36;Pontevedra;30;Mondariz;1;1;C;263;193;1;3;42;46;57;18;12;3;3;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
36;Pontevedra;30;Mondariz;2;1;B;285;187;3;3;41;90;19;8;2;2;5;3;1;1;1;1;0;1;0;0;0;1;0;0;0;0;2;1;0;0;0;0;1;0;0;1
36;Pontevedra;32;Moraña;1;2;A;395;301;4;2;87;124;57;8;7;6;4;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;33;Mos;1;2;A;638;434;2;6;162;125;41;46;30;7;6;1;1;0;2;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0
36;Pontevedra;33;Mos;3;1;B;517;380;3;4;136;95;54;48;21;8;5;2;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;33;Mos;3;4;C;619;418;4;2;162;94;40;62;19;9;6;9;4;2;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
36;Pontevedra;34;"Neves, As";1;2;A;392;260;7;3;64;85;68;13;8;6;3;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;34;"Neves, As";1;2;B;553;442;3;12;136;152;83;21;15;10;2;5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;35;Nigrán;1;1;B;783;497;4;5;185;131;38;48;57;9;7;6;0;0;1;1;0;0;2;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
36;Pontevedra;35;Nigrán;1;2;B;606;435;4;4;223;93;18;37;25;13;5;4;1;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
36;Pontevedra;35;Nigrán;1;3;B;636;428;11;4;180;86;31;46;42;12;10;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
36;Pontevedra;35;Nigrán;3;1;B;699;443;3;1;177;106;53;38;34;18;7;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
36;Pontevedra;36;Oia;1;1;B;325;256;3;6;72;67;45;26;9;7;4;13;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
36;Pontevedra;36;Oia;1;2;A;399;292;4;6;85;128;24;27;12;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;36;Oia;1;2;B;558;389;10;3;136;118;38;27;29;11;9;1;0;1;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0
36;Pontevedra;36;Oia;2;1;B;354;262;6;9;79;119;16;8;2;11;3;1;4;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
36;Pontevedra;37;"Pazos de Borbén";2;1;B;233;149;5;6;43;41;25;13;6;1;4;0;0;0;1;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;37;"Pazos de Borbén";2;1;C;468;331;4;0;81;121;45;33;29;5;8;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
36;Pontevedra;37;"Pazos de Borbén";2;1;D;355;233;3;2;56;103;21;14;14;2;4;2;9;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
36;Pontevedra;38;Pontevedra;1;1;U;763;484;1;2;141;136;66;59;42;21;1;6;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;4;0;0
36;Pontevedra;38;Pontevedra;1;2;A;656;430;2;0;145;114;57;40;39;18;6;3;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;1;2;B;541;357;2;2;102;96;47;39;33;13;9;4;3;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;1;3;A;714;451;6;2;166;94;74;43;37;12;8;2;2;1;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;1;3;B;727;465;7;1;180;102;47;45;51;14;6;0;4;0;2;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0
36;Pontevedra;38;Pontevedra;1;7;B;995;648;2;4;222;133;67;79;74;39;9;4;1;3;2;0;2;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0
36;Pontevedra;38;Pontevedra;1;8;A;633;368;1;4;132;98;42;48;17;16;5;0;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;1;8;B;668;390;1;2;139;84;49;41;40;10;5;2;1;0;0;1;2;3;1;1;2;1;0;0;0;2;0;0;0;1;0;1;0;1;0;0
36;Pontevedra;38;Pontevedra;1;9;B;632;368;3;0;113;75;71;42;30;11;7;5;1;0;3;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
36;Pontevedra;38;Pontevedra;1;10;U;897;508;4;11;171;109;71;62;46;9;9;7;1;3;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;1;B;817;521;0;0;173;147;54;46;55;22;8;5;1;5;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0
36;Pontevedra;38;Pontevedra;2;2;A;727;461;6;5;120;164;50;38;35;23;2;3;4;0;2;0;1;0;2;1;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;2;B;792;503;4;3;129;182;44;33;54;37;8;0;1;1;3;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;3;A;590;384;1;3;118;111;42;30;50;14;5;5;0;0;1;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;4;B;717;458;3;1;152;143;64;35;30;11;2;5;0;1;3;0;2;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
36;Pontevedra;38;Pontevedra;2;5;B;506;310;2;0;106;96;29;31;26;8;2;1;1;2;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
36;Pontevedra;38;Pontevedra;2;7;B;524;312;0;6;112;68;47;31;24;10;3;5;1;0;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;8;B;802;535;1;3;162;130;63;72;62;20;11;1;2;4;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;11;A;792;559;9;0;225;98;72;57;51;17;11;7;0;1;4;1;0;2;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;12;A;610;388;5;3;133;98;39;34;40;12;10;5;0;0;2;0;0;1;1;1;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;12;B;620;398;4;0;134;110;36;46;34;20;4;5;2;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;14;A;797;470;6;0;179;111;67;40;33;17;4;6;1;2;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;14;B;828;491;2;2;190;96;79;33;49;13;10;9;1;2;1;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;15;A;696;418;1;2;165;84;52;46;40;11;7;6;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;15;B;667;410;1;1;173;77;39;0;32;18;8;5;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;51;0;0;0
36;Pontevedra;38;Pontevedra;2;16;B;559;389;5;2;142;105;46;29;35;9;5;4;0;0;1;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
36;Pontevedra;38;Pontevedra;2;17;B;541;348;3;1;106;88;36;45;36;12;5;2;2;3;0;0;1;0;1;0;2;2;0;0;1;0;0;0;1;1;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;18;A;669;432;5;5;153;97;55;48;34;17;6;3;1;4;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
36;Pontevedra;38;Pontevedra;2;18;B;667;415;6;3;149;95;41;49;39;12;9;2;3;3;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;25;A;629;430;7;2;135;72;85;46;46;23;4;4;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
36;Pontevedra;38;Pontevedra;3;1;A;567;345;3;5;122;97;51;26;18;10;4;4;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;3;3;U;625;331;4;5;97;119;45;17;17;11;7;5;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;3;5;B;541;290;4;3;67;107;41;10;25;9;3;14;1;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
36;Pontevedra;38;Pontevedra;4;1;U;550;288;1;2;80;105;37;18;24;8;7;2;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;26;Marín;2;2;B;483;304;7;5;82;122;30;26;17;8;0;3;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;26;Marín;3;3;A;665;424;2;7;102;220;31;30;14;5;3;5;1;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;26;Marín;1;10;A;415;256;2;5;72;76;28;28;26;8;6;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;26;Marín;3;3;B;656;407;7;3;98;196;42;32;16;5;2;3;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;24;Lalín;4;1;C;247;214;3;0;81;107;6;5;3;1;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;25;"Lama, A";3;1;B;266;155;1;0;43;88;5;5;4;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
36;Pontevedra;26;Marín;1;5;B;746;399;2;4;131;143;29;47;22;2;8;3;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0
36;Pontevedra;28;Meis;1;2;A;384;274;6;8;94;92;35;15;8;6;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;2;0;0;2;0;1;1;0;0;0;0
36;Pontevedra;28;Meis;2;3;A;580;410;2;8;154;140;55;17;21;1;5;2;0;1;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;28;Meis;2;3;B;470;354;4;0;128;153;42;15;6;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;29;Moaña;1;5;C;684;423;3;5;132;77;118;41;24;4;10;3;0;1;0;2;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
36;Pontevedra;29;Moaña;2;3;A;689;425;9;2;95;114;103;48;33;4;8;3;0;1;2;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
36;Pontevedra;29;Moaña;3;2;B;550;374;6;2;108;96;84;38;22;6;5;3;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;30;Mondariz;2;3;B;276;181;3;3;51;47;40;6;18;0;2;1;0;0;0;2;1;0;0;0;2;0;0;0;0;0;2;0;0;0;1;0;0;0;2;0
36;Pontevedra;32;Moraña;1;1;B;661;475;5;11;134;173;89;30;18;10;3;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;29;Moaña;1;7;U;807;553;2;7;167;167;101;63;24;2;11;1;0;3;0;0;0;0;0;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
36;Pontevedra;29;Moaña;3;3;B;675;406;2;2;103;137;88;39;21;5;3;3;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;30;Mondariz;3;1;B;321;238;4;4;55;65;57;19;15;6;4;2;2;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
36;Pontevedra;30;Mondariz;3;1;C;82;64;1;0;10;6;35;4;6;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;33;Mos;2;1;A;633;475;5;6;165;118;53;67;37;6;9;2;1;0;0;1;0;1;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;33;Mos;2;2;B;598;414;5;4;141;148;40;36;18;6;5;4;0;0;0;0;0;1;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
36;Pontevedra;33;Mos;3;3;B;581;423;8;9;156;125;34;46;15;5;14;0;3;1;2;0;0;2;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;34;"Neves, As";1;1;A;511;385;4;1;95;114;103;22;18;7;4;4;2;0;1;0;0;2;0;1;2;0;0;0;0;2;0;0;0;1;2;0;0;0;0;0
36;Pontevedra;34;"Neves, As";2;1;A;215;167;0;0;35;85;31;4;7;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;34;"Neves, As";2;1;D;307;232;3;8;48;88;55;13;5;2;2;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0
36;Pontevedra;34;"Neves, As";3;1;B;411;294;1;5;82;92;67;23;6;11;1;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;35;Nigrán;1;1;A;683;429;3;0;162;115;31;35;51;9;11;3;1;1;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
36;Pontevedra;35;Nigrán;2;2;B;496;345;8;6;148;103;12;21;26;7;7;1;0;1;0;0;0;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;35;Nigrán;2;3;U;938;624;15;12;287;154;33;42;41;7;11;7;1;0;2;1;0;1;1;0;2;4;0;2;0;1;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;35;Nigrán;3;1;A;737;466;4;2;177;125;38;39;43;17;10;5;0;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
36;Pontevedra;36;Oia;2;1;A;343;264;3;6;90;110;31;9;8;1;3;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;37;"Pazos de Borbén";1;1;B;799;560;11;5;126;185;89;72;37;10;11;5;2;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
36;Pontevedra;38;Pontevedra;1;2;C;709;480;5;2;168;117;54;44;50;21;4;2;0;3;2;0;4;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0
36;Pontevedra;38;Pontevedra;1;4;A;492;328;1;1;94;122;40;22;23;12;5;1;2;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;1;4;B;552;364;3;2;105;124;37;26;37;10;3;3;5;1;0;0;0;1;5;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;1;5;U;865;534;1;5;146;130;88;76;31;21;11;11;4;0;1;2;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0
36;Pontevedra;38;Pontevedra;1;6;A;637;393;2;1;115;137;33;39;35;12;4;5;1;2;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;0;1;0;0;1;0
36;Pontevedra;38;Pontevedra;1;6;B;606;395;3;1;119;126;43;47;26;16;6;2;0;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;1;7;A;803;550;4;1;182;145;49;46;61;39;5;3;5;2;2;0;1;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;1;A;676;432;4;2;148;134;32;39;42;17;7;4;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
36;Pontevedra;38;Pontevedra;2;4;A;586;400;3;1;138;100;58;31;32;19;4;4;1;1;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
36;Pontevedra;38;Pontevedra;2;5;A;484;289;5;1;96;80;28;20;28;13;3;1;1;5;1;0;0;2;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1
36;Pontevedra;38;Pontevedra;2;6;A;711;453;2;2;173;100;56;58;24;11;10;2;6;1;1;2;0;0;0;0;0;0;1;0;1;0;2;0;0;1;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;9;A;432;271;3;2;92;62;43;33;22;8;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
36;Pontevedra;38;Pontevedra;2;9;B;460;293;0;1;108;74;35;35;23;5;2;4;3;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;10;A;480;348;4;0;126;101;34;20;41;14;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;20;A;722;400;1;2;145;78;46;52;42;9;10;6;0;2;2;0;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;22;A;785;477;3;1;163;91;74;44;47;34;9;2;2;2;1;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;22;B;806;505;7;7;169;90;65;56;60;23;12;6;2;2;0;1;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;23;A;823;545;8;1;195;101;86;56;61;17;13;2;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;23;B;819;537;7;3;194;89;72;72;60;19;7;0;0;3;3;2;0;0;1;0;0;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;24;U;760;475;3;3;170;75;61;54;68;11;10;5;6;2;1;1;0;0;0;0;1;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0
36;Pontevedra;38;Pontevedra;3;1;B;565;350;1;7;130;102;47;25;14;10;5;4;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
36;Pontevedra;38;Pontevedra;3;2;U;645;331;2;4;127;82;48;33;21;7;1;0;2;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0
36;Pontevedra;38;Pontevedra;3;4;A;477;273;1;1;91;83;25;27;17;12;6;3;1;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
36;Pontevedra;38;Pontevedra;3;5;A;425;244;0;2;62;73;43;28;13;3;2;14;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;4;5;U;781;460;1;6;179;132;58;39;16;13;8;2;2;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
36;Pontevedra;38;Pontevedra;4;7;U;849;492;5;8;142;154;99;29;32;5;13;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
36;Pontevedra;38;Pontevedra;4;9;A;496;239;3;0;90;62;24;30;10;5;4;7;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
36;Pontevedra;38;Pontevedra;4;9;B;411;216;3;2;86;54;19;21;11;13;0;3;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;4;10;A;843;458;2;4;154;100;59;55;37;18;9;7;5;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0
36;Pontevedra;38;Pontevedra;4;10;B;901;495;5;3;189;108;66;64;28;11;3;8;5;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
36;Pontevedra;38;Pontevedra;5;1;A;313;210;2;4;80;74;16;10;11;5;5;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;5;1;B;322;210;1;1;50;65;37;22;23;8;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;5;2;U;627;413;3;3;127;147;48;22;30;21;6;3;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;5;4;U;599;377;3;4;126;161;29;15;17;7;5;1;3;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
36;Pontevedra;38;Pontevedra;5;5;U;757;457;4;5;184;115;59;38;22;12;3;7;0;1;0;0;1;2;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;5;6;U;665;396;5;1;116;155;58;21;20;8;1;5;1;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;7;1;A;402;274;4;3;93;73;63;21;5;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;7;1;B;488;333;4;5;100;106;88;17;5;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0
